score	concepts	kinds	video	timestamp	url_ts	text
5	melanin,leptin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:17:33.540	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4653	of all the luck and stuff you learned about&nbsp; me because of the cold thermogenesis stuff&nbsp;&nbsp; but you left me before you actually had to ask me&nbsp; the question about melanin and what's the story&nbsp;&nbsp; why is that leptin Milano courtin thing there what&nbsp; I did I didn't never got that far Jack tell me&nbsp;&nbsp; is that the part that's really important is that&nbsp; the part
5	melanin,leptin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:17:41.940	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4661	but you left me before you actually had to ask me&nbsp; the question about melanin and what's the story&nbsp;&nbsp; why is that leptin Milano courtin thing there what&nbsp; I did I didn't never got that far Jack tell me&nbsp;&nbsp; is that the part that's really important is that&nbsp; the part that we're kind of missing are we are we&nbsp;&nbsp; not paying attention to the whole story because&nbs
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse Nourish Vermont 2017 Lecture part 7 of 10	00:09:22.150	https://www.youtube.com/watch?v=ncpbNXmJNzA&t=562	functionally is you can have leptin but if you can't do anything with the signal your leptin resistant and leptin resistance is what causes obesity we now know all the effects of blue light this
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse Nourish Vermont 2017 Lecture part 7 of 10	00:09:24.280	https://www.youtube.com/watch?v=ncpbNXmJNzA&t=564	if you can't do anything with the signal your leptin resistant and leptin resistance is what causes obesity we now know all the effects of blue light this is the artificial light that were around
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse Nourish Vermont 2017 Lecture part 7 of 10	00:09:27.100	https://www.youtube.com/watch?v=ncpbNXmJNzA&t=567	your leptin resistant and leptin resistance is what causes obesity we now know all the effects of blue light this is the artificial light that were around here causes all these things take a look
5	mitochondria,EMF	never,because	Neurosurgeon talks about genetics and longevity: Dr jack kru	00:44:35.359	https://www.youtube.com/watch?v=sf9VNlTiq5s&t=2675	Michael Leven and never got a fundamental answer because he tells everybody EMF doesn't have any role in biology. I said well tell me how do we get mitochondrial holetypes because
5	melanin,vitamin-d	always,because	Power of Light in Cancer Healing | SP Mini ft. Dr. Jack Krus	00:02:17.280	https://www.youtube.com/watch?v=sjg8IUmbqSY&t=137	all the doctors tell you about the sun. You understand why he'll continue to always be at risk? Because if he doesn't understand the story of melanin, vitamin D, melatonin, the control of apoptosis,
5	melanin,blue-light	never,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	00:53:07.200	https://www.youtube.com/watch?v=tg9c6shuazI&t=3187	those are broken. So diabetics can never photo repair themselves because of this process. What allows them to gain control, get rid of the blue light and get melanin back in their body. So what
5	melanin,leptin	always,causes	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:19:28.640	https://www.youtube.com/watch?v=tg9c6shuazI&t=4768	don't make melanin from pomsy without UV light. UV light is the stimulus that causes the translation of melanin. And then when you think about leptin and you put that slide up that I always put up
5	melanin,leptin	always,causes	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:19:32.640	https://www.youtube.com/watch?v=tg9c6shuazI&t=4772	light. UV light is the stimulus that causes the translation of melanin. And then when you think about leptin and you put that slide up that I always put up that it acts at 220. Well [&nbsp;__&nbsp;] that's
5	melanin,leptin	always,causes	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:19:34.400	https://www.youtube.com/watch?v=tg9c6shuazI&t=4774	causes the translation of melanin. And then when you think about leptin and you put that slide up that I always put up that it acts at 220. Well [&nbsp;__&nbsp;] that's even below sunlight. Where's that light
5	oxygen,iron	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:13:54.400	https://www.youtube.com/watch?v=unUTOBIXvdc&t=834	by Lane because in there it's the key part of&nbsp; the story and the question you just asked me&nbsp;&nbsp; it turns out in that event things happen on Earth&nbsp; for us to go from 1% to 21% oxygen we are today so&nbsp;&nbsp; everybody assumes that because there's 21% oxygen&nbsp; like in El Salvador and in Europe where you are&nbsp;&nbsp; now that you know oxygen's never an issue well&nbsp; it 
5	oxygen,iron	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:14:01.120	https://www.youtube.com/watch?v=unUTOBIXvdc&t=841	it turns out in that event things happen on Earth&nbsp; for us to go from 1% to 21% oxygen we are today so&nbsp;&nbsp; everybody assumes that because there's 21% oxygen&nbsp; like in El Salvador and in Europe where you are&nbsp;&nbsp; now that you know oxygen's never an issue well&nbsp; it turns out that's not true because it turns out&nbsp;&nbsp; from this great oxygenation event hemoglobin can&n
5	oxygen,iron	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:14:07.200	https://www.youtube.com/watch?v=unUTOBIXvdc&t=847	everybody assumes that because there's 21% oxygen&nbsp; like in El Salvador and in Europe where you are&nbsp;&nbsp; now that you know oxygen's never an issue well&nbsp; it turns out that's not true because it turns out&nbsp;&nbsp; from this great oxygenation event hemoglobin can&nbsp; only carry oxygen when it's in the plus two state&nbsp;&nbsp; hemoglobin can't carry oxygen when it's plus&nbsp; t
5	oxygen,iron	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:14:13.040	https://www.youtube.com/watch?v=unUTOBIXvdc&t=853	now that you know oxygen's never an issue well&nbsp; it turns out that's not true because it turns out&nbsp;&nbsp; from this great oxygenation event hemoglobin can&nbsp; only carry oxygen when it's in the plus two state&nbsp;&nbsp; hemoglobin can't carry oxygen when it's plus&nbsp; two three do you know what changes the oxidation&nbsp;&nbsp; state of all he proteins light so guess what the&nbsp; l
5	melanin,photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:17:50.559	https://www.youtube.com/watch?v=usB5IKPK04E&t=1070	"from photosynthesis on. It's like you and Joe never look back and go, ""What the [&nbsp;__&nbsp;] happened before?"" Why don't we ever talk about the three billion years? You know why? Because that's the melanin"
5	melanin,oxygen	always,because	Interview with Dr. Jack Kruse (04-08-2025)	00:54:35.120	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=3275	retina. There's no oxygen there. What else isn't there? There's no melanin, either. And why is that the case? Because it's always photo-oxidized
5	vitamin-d,becker	causes,evidence	"""These People Must Pay"" Bitcoin, Trump, COVID, and Zionism w"	03:52:30.319	https://www.youtube.com/watch?v=yALOChgRrHQ&t=13950	Clean Diet Becker finds out that all the avionics in the plane the non-mf is what causes it and what else does he find their vitamin D levels drop he didn't know about pomy but we now know yeah
5	melanin,vitamin-d	causes,evidence	"""These People Must Pay"" Bitcoin, Trump, COVID, and Zionism w"	03:52:34.920	https://www.youtube.com/watch?v=yALOChgRrHQ&t=13954	causes it and what else does he find their vitamin D levels drop he didn't know about pomy but we now know yeah pomy drops so that means you have less melanin in your skin you remember in the
5	melanin,leptin	always,causes	Dr. Jack Kruse Explains How Sunlight Controls Leptin, Melani	00:06:21.240	https://www.youtube.com/watch?v=yo4h0B_JMQY&t=381	palm C without UV light. UV light is the stimulus that causes the translation of melanin. And then when you think about leptin and you put that slide up that I always put
5	melanin,leptin	always,causes	Dr. Jack Kruse Explains How Sunlight Controls Leptin, Melani	00:06:22.640	https://www.youtube.com/watch?v=yo4h0B_JMQY&t=382	stimulus that causes the translation of melanin. And then when you think about leptin and you put that slide up that I always put out
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:17:22.400	https://www.youtube.com/watch?v=zGAACx89jMU&t=4642	but if you can't do anything with the signal, you're leptin resistant. And leptin resistance is what causes obesity. We now know all the effects of blue light. This is the artificial light
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:17:24.199	https://www.youtube.com/watch?v=zGAACx89jMU&t=4644	signal, you're leptin resistant. And leptin resistance is what causes obesity. We now know all the effects of blue light. This is the artificial light that we're around here. Causes all these
5	blue-light,leptin	causes,evidence	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:17:27.679	https://www.youtube.com/watch?v=zGAACx89jMU&t=4647	leptin resistance is what causes obesity. We now know all the effects of blue light. This is the artificial light that we're around here. Causes all these things. Take a look at them. Every
5	red-light,dopamine	always,because	Beyond DNA: The Electromagnetic Blueprint of Life - Jack Kru	01:09:15.420	https://www.youtube.com/watch?v=zrdRVDk66JE&t=4155	a device that uses RF and microwaves always is blue lit well there's a reason for that because it lowers your dopamine level and do you know where the red light filter on all my screens you know
5	red-light,dopamine	always,because	Beyond DNA: The Electromagnetic Blueprint of Life - Jack Kru	01:09:17.219	https://www.youtube.com/watch?v=zrdRVDk66JE&t=4157	always is blue lit well there's a reason for that because it lowers your dopamine level and do you know where the red light filter on all my screens you know the reason why the DARPA got this this
5	mitochondria,red-light	always,because	Beyond DNA: The Electromagnetic Blueprint of Life - Jack Kru	01:11:17.520	https://www.youtube.com/watch?v=zrdRVDk66JE&t=4277	it may be somebody else that comes on a podcast it may begin to explain to you why red light has such tremendous benefits for mitochondria why because sunlight always has red in it when
5	mitochondria,red-light	always,because	Beyond DNA: The Electromagnetic Blueprint of Life - Jack Kru	01:11:19.679	https://www.youtube.com/watch?v=zrdRVDk66JE&t=4279	podcast it may begin to explain to you why red light has such tremendous benefits for mitochondria why because sunlight always has red in it when Blue's available but guess what your
5	deuterium,mitochondria	never,because	Beyond DNA: The Electromagnetic Blueprint of Life - Jack Kru	02:03:11.219	https://www.youtube.com/watch?v=zrdRVDk66JE&t=7391	deuterium depleted from the mitochondria and that to date with all the great science we know has never been studied the way it should be studied um and because of that many of the
5	blue-light,red-light	always,because	Jack Kruse & Andrew Huberman (Rick Rubin Tetragrammaton Podc	01:55:30.420	https://www.youtube.com/watch?v=zs82rGFo6qg&t=6930	I'm always willing to update I eat them at night&nbsp; because they help me sleep well they will but&nbsp;&nbsp; why because you're blue eye toxic and if I had an&nbsp; LED light here and check your pupil I could prove&nbsp;&nbsp; to you that I'm right do you know why you're&nbsp; the neurobiologist so I want to teach you this&nbsp;&nbsp; shine a blue light in your eye and I have a red&nbsp; light
5	melanin,iron	always,because	Jack Kruse & Andrew Huberman (Rick Rubin Tetragrammaton Podc	02:42:58.859	https://www.youtube.com/watch?v=zs82rGFo6qg&t=9778	the one that I thought was just about obesity&nbsp; it turns out it's about [&nbsp;__&nbsp;] everything yeah&nbsp;&nbsp; tell me what happens always the screen does&nbsp; anything else work is a screen or it's only&nbsp;&nbsp; melanin well what did I tell you was the big&nbsp; semiconductor before the KT event hemoglobin&nbsp;&nbsp; we haven't even talked about that sucker but&nbsp; guess what tha
5	melanin,iron	always,because	Jack Kruse & Andrew Huberman (Rick Rubin Tetragrammaton Podc	02:43:04.319	https://www.youtube.com/watch?v=zs82rGFo6qg&t=9784	tell me what happens always the screen does&nbsp; anything else work is a screen or it's only&nbsp;&nbsp; melanin well what did I tell you was the big&nbsp; semiconductor before the KT event hemoglobin&nbsp;&nbsp; we haven't even talked about that sucker but&nbsp; guess what that was so powerful for your hack&nbsp;&nbsp; and it's still powerful for your hack because I&nbsp; want Andrew to realize 
